frame.time_epoch,packet_size,ip.src,ip.dst,request_rate,_ws.col.Protocol,tcp.dstport,udp.dstport,label
1731129414.325457,670,192.168.0.105,192.168.0.7,54,UDP,20248.0,23778.0,Port_Scan
1731129423.327525,1029,192.168.0.69,192.168.0.155,72,UDP,62478.0,35733.0,Normal
1731129424.3326044,828,192.168.0.119,192.168.0.147,67,ICMP,35185.0,52670.0,DDOS
1731129433.3398774,571,192.168.0.45,192.168.0.124,57,UDP,7162.0,9534.0,DDOS
1731129434.3398633,1420,192.168.0.24,192.168.0.23,15,TCP,6502.0,37795.0,Normal
1731129443.3543117,714,192.168.0.116,192.168.0.248,36,TCP,50331.0,36161.0,DDOS
1731129444.3564534,1179,192.168.0.228,192.168.0.249,57,UDP,14594.0,62715.0,Port_Scan
1731129453.3682675,1105,192.168.0.155,192.168.0.92,87,ICMP,13665.0,21208.0,DDOS
1731129454.3699093,750,192.168.0.35,192.168.0.29,60,UDP,35554.0,3332.0,DDOS
1731129463.3796294,806,192.168.0.53,192.168.0.9,56,TCP,16871.0,15483.0,Normal
1731129464.375076,531,192.168.0.35,192.168.0.22,60,TCP,36124.0,52351.0,DDOS
1731129473.3827922,1122,192.168.0.144,192.168.0.30,53,ICMP,53950.0,17184.0,Port_Scan
1731129474.3904295,1171,192.168.0.111,192.168.0.206,36,UDP,55747.0,60429.0,DDOS
1731129483.395146,694,192.168.0.127,192.168.0.99,55,TCP,3319.0,59812.0,DDOS
1731129484.395662,1441,192.168.0.134,192.168.0.198,85,ICMP,48350.0,46830.0,DDOS
1731129493.4095085,1474,192.168.0.78,192.168.0.185,77,ICMP,59432.0,28859.0,DDOS
1731129494.4112396,772,192.168.0.157,192.168.0.247,95,TCP,20197.0,3355.0,Port_Scan
1731129503.4245186,599,192.168.0.81,192.168.0.203,74,UDP,43019.0,61362.0,DDOS
1731129504.4209952,1290,192.168.0.90,192.168.0.44,55,UDP,24650.0,27909.0,Port_Scan
1731129513.4321768,1122,192.168.0.86,192.168.0.211,70,ICMP,35946.0,53547.0,DDOS
1731129514.4370897,565,192.168.0.168,192.168.0.12,14,TCP,53953.0,12361.0,DDOS
1731129523.438433,1483,192.168.0.17,192.168.0.212,79,ICMP,52629.0,36717.0,Port_Scan
1731129524.44577,967,192.168.0.12,192.168.0.229,42,ICMP,8436.0,39548.0,Port_Scan
1731129533.4547272,626,192.168.0.43,192.168.0.243,7,ICMP,63623.0,3399.0,Normal
1731129534.4522705,1043,192.168.0.233,192.168.0.184,29,TCP,41049.0,50920.0,DDOS
1731129543.4582863,558,192.168.0.38,192.168.0.186,36,TCP,53895.0,27422.0,Port_Scan
1731129544.4651444,1089,192.168.0.207,192.168.0.217,70,ICMP,38806.0,63902.0,Normal
1731129553.4653118,1115,192.168.0.187,192.168.0.136,48,TCP,15874.0,19024.0,Normal
1731129554.4784443,981,192.168.0.24,192.168.0.100,8,ICMP,40534.0,39993.0,Normal
1731129563.4795322,748,192.168.0.71,192.168.0.238,81,ICMP,63596.0,29744.0,DDOS
1731129564.4924874,1308,192.168.0.154,192.168.0.204,83,UDP,24911.0,44180.0,Normal
1731129573.4862003,860,192.168.0.169,192.168.0.198,81,UDP,15353.0,54385.0,Port_Scan
1731129574.5089357,693,192.168.0.142,192.168.0.142,10,TCP,34615.0,32442.0,DDOS
1731129583.502327,1424,192.168.0.49,192.168.0.141,94,TCP,5299.0,30244.0,DDOS
1731129584.5222912,1385,192.168.0.219,192.168.0.53,25,ICMP,33483.0,62227.0,Port_Scan
1731129593.5116007,1011,192.168.0.147,192.168.0.171,39,ICMP,57659.0,7404.0,DDOS
1731129594.5281153,669,192.168.0.231,192.168.0.101,41,TCP,37237.0,9526.0,Port_Scan
1731129603.5198338,703,192.168.0.154,192.168.0.41,6,TCP,42910.0,56194.0,DDOS
1731129604.5406127,1372,192.168.0.133,192.168.0.77,98,UDP,34467.0,51916.0,Normal
1731129613.5361223,651,192.168.0.62,192.168.0.39,48,ICMP,41606.0,60810.0,Port_Scan
1731129614.5565898,1399,192.168.0.90,192.168.0.77,99,TCP,49214.0,16051.0,Port_Scan
1731129623.5480998,998,192.168.0.214,192.168.0.179,45,ICMP,22944.0,19234.0,Normal
1731129624.5590942,1424,192.168.0.191,192.168.0.74,30,TCP,63681.0,10465.0,Port_Scan
1731129633.5636616,791,192.168.0.161,192.168.0.98,25,UDP,51063.0,22845.0,Port_Scan
1731129634.563583,1249,192.168.0.18,192.168.0.67,83,UDP,11041.0,53973.0,Normal
1731129643.5667694,1110,192.168.0.166,192.168.0.8,66,UDP,11377.0,36887.0,Normal
1731129644.5791547,513,192.168.0.237,192.168.0.15,9,ICMP,25417.0,23600.0,Port_Scan
1731129653.5761285,1327,192.168.0.130,192.168.0.89,64,ICMP,22669.0,14916.0,DDOS
1731129654.5867636,695,192.168.0.188,192.168.0.241,91,TCP,53401.0,49635.0,DDOS
1731129663.583985,874,192.168.0.123,192.168.0.76,56,ICMP,62257.0,27479.0,Normal
1731129664.5942893,1246,192.168.0.201,192.168.0.230,35,TCP,19146.0,63217.0,Normal
1731129673.5961576,866,192.168.0.41,192.168.0.27,70,ICMP,63339.0,65266.0,Port_Scan
1731129674.597323,1255,192.168.0.191,192.168.0.89,26,ICMP,15329.0,29369.0,DDOS
1731129683.606446,653,192.168.0.217,192.168.0.150,39,UDP,24465.0,11571.0,DDOS
1731129684.6130602,1496,192.168.0.18,192.168.0.205,81,TCP,15988.0,11161.0,Normal
1731129693.617922,1007,192.168.0.19,192.168.0.192,76,ICMP,63846.0,30734.0,DDOS
1731129694.6248126,1231,192.168.0.193,192.168.0.130,11,TCP,54721.0,36060.0,Normal
1731129703.634159,1196,192.168.0.43,192.168.0.39,51,ICMP,26051.0,40271.0,Normal
1731129704.6279888,535,192.168.0.95,192.168.0.77,25,TCP,5943.0,48806.0,Normal
1731129713.6505115,1426,192.168.0.238,192.168.0.117,67,UDP,40431.0,14663.0,Port_Scan
1731129714.6347706,1329,192.168.0.241,192.168.0.247,10,UDP,18725.0,28194.0,Normal
1731129723.6621578,651,192.168.0.193,192.168.0.214,36,TCP,65054.0,39382.0,DDOS
1731129724.6467042,817,192.168.0.219,192.168.0.7,87,TCP,51974.0,15220.0,DDOS
1731129733.6725495,780,192.168.0.219,192.168.0.56,38,UDP,17490.0,62869.0,Normal
1731129734.6590424,866,192.168.0.196,192.168.0.11,89,ICMP,41043.0,34489.0,DDOS
1731129743.6883984,691,192.168.0.22,192.168.0.104,24,ICMP,44523.0,27992.0,DDOS
1731129744.6652827,1180,192.168.0.222,192.168.0.212,59,UDP,11049.0,886.0,Port_Scan
1731129753.700856,1199,192.168.0.241,192.168.0.82,77,UDP,23019.0,8432.0,Normal
1731129754.6670084,1181,192.168.0.115,192.168.0.135,36,TCP,42235.0,42449.0,Port_Scan
1731129763.713564,1075,192.168.0.33,192.168.0.133,66,TCP,12372.0,15547.0,Normal
1731129764.6831555,544,192.168.0.15,192.168.0.169,46,TCP,6030.0,48828.0,Port_Scan
1731129773.7190866,666,192.168.0.177,192.168.0.37,59,TCP,46282.0,47426.0,Normal
1731129774.6871223,558,192.168.0.247,192.168.0.94,8,TCP,56771.0,23205.0,Port_Scan
1731129783.7290514,1459,192.168.0.216,192.168.0.207,53,UDP,59490.0,50669.0,DDOS
1731129784.7023523,517,192.168.0.117,192.168.0.87,46,UDP,63949.0,35633.0,DDOS
1731129793.7450693,1463,192.168.0.179,192.168.0.144,93,ICMP,28049.0,12045.0,Normal
1731129794.7064877,835,192.168.0.228,192.168.0.176,77,ICMP,45195.0,41758.0,DDOS
1731129803.760744,748,192.168.0.115,192.168.0.12,44,UDP,43367.0,32047.0,DDOS
1731129804.7187233,818,192.168.0.182,192.168.0.131,20,ICMP,45712.0,25487.0,Normal
1731129813.7683666,1384,192.168.0.108,192.168.0.104,31,UDP,51734.0,27081.0,Port_Scan
1731129814.7350435,1324,192.168.0.80,192.168.0.114,12,UDP,62642.0,27796.0,Port_Scan
1731129823.780254,1032,192.168.0.209,192.168.0.253,35,ICMP,18090.0,58972.0,Port_Scan
1731129824.74535,1497,192.168.0.173,192.168.0.249,81,TCP,14959.0,11723.0,Normal
1731129833.783446,722,192.168.0.37,192.168.0.63,89,UDP,44048.0,51352.0,Normal
1731129834.7487245,804,192.168.0.132,192.168.0.203,74,UDP,47862.0,38623.0,DDOS
1731129843.7888548,626,192.168.0.19,192.168.0.126,12,UDP,44858.0,47253.0,Port_Scan
1731129844.7547293,1323,192.168.0.107,192.168.0.98,34,ICMP,50335.0,32233.0,Port_Scan
1731129853.7930849,1066,192.168.0.163,192.168.0.27,5,ICMP,58512.0,55192.0,Normal
1731129854.76911,750,192.168.0.125,192.168.0.224,27,ICMP,4335.0,36725.0,Normal
1731129863.797813,641,192.168.0.51,192.168.0.117,12,TCP,22600.0,64795.0,Normal
1731129864.7818353,1086,192.168.0.216,192.168.0.16,3,ICMP,35797.0,6687.0,Port_Scan
1731129873.8062184,753,192.168.0.21,192.168.0.165,64,ICMP,47802.0,10610.0,Normal
1731129874.7913284,1463,192.168.0.174,192.168.0.59,84,TCP,42849.0,3315.0,Port_Scan
1731129883.8164766,619,192.168.0.129,192.168.0.176,4,TCP,61205.0,33526.0,Port_Scan
1731129884.799982,1184,192.168.0.51,192.168.0.21,24,UDP,40663.0,59763.0,Port_Scan
1731129893.8254004,623,192.168.0.148,192.168.0.111,95,TCP,9547.0,22695.0,DDOS
1731129894.8130484,1456,192.168.0.185,192.168.0.42,6,TCP,16241.0,35117.0,Port_Scan
1731129903.832401,1332,192.168.0.22,192.168.0.59,77,TCP,48167.0,41787.0,Port_Scan
1731129904.8160803,706,192.168.0.138,192.168.0.99,30,TCP,36074.0,26559.0,DDOS
1731129913.8407972,854,192.168.0.114,192.168.0.171,7,TCP,2442.0,11959.0,Port_Scan
1731129914.8236568,972,192.168.0.24,192.168.0.43,72,TCP,63322.0,15905.0,DDOS
1731129923.8484828,1042,192.168.0.26,192.168.0.157,58,UDP,9510.0,21632.0,DDOS
1731129924.8337636,1495,192.168.0.49,192.168.0.229,72,UDP,15060.0,31439.0,Normal
1731129933.8594918,1395,192.168.0.52,192.168.0.90,27,ICMP,29843.0,9431.0,DDOS
1731129934.836794,649,192.168.0.148,192.168.0.137,62,TCP,16567.0,54286.0,Normal
1731129943.8757946,1336,192.168.0.92,192.168.0.125,25,TCP,57896.0,3311.0,Normal
1731129944.8474572,1456,192.168.0.52,192.168.0.217,34,TCP,7238.0,30359.0,Port_Scan
1731129953.882051,680,192.168.0.125,192.168.0.253,69,UDP,2934.0,31556.0,DDOS
1731129954.8582337,979,192.168.0.78,192.168.0.230,20,TCP,38765.0,25677.0,Normal
1731129963.8925157,809,192.168.0.208,192.168.0.169,39,ICMP,14178.0,24422.0,Port_Scan
1731129964.869838,939,192.168.0.64,192.168.0.38,26,ICMP,9615.0,36682.0,Normal
1731129973.9028444,577,192.168.0.65,192.168.0.63,52,TCP,39470.0,17325.0,Port_Scan
1731129974.8820577,1182,192.168.0.50,192.168.0.113,61,TCP,3255.0,564.0,Normal
1731129983.907209,1172,192.168.0.194,192.168.0.198,68,TCP,50007.0,19774.0,DDOS
1731129984.8928208,703,192.168.0.40,192.168.0.28,16,TCP,57470.0,53503.0,Port_Scan
1731129993.9229248,1402,192.168.0.65,192.168.0.226,47,TCP,46000.0,33542.0,Normal
1731129994.8951235,787,192.168.0.214,192.168.0.43,1,TCP,40523.0,49758.0,DDOS
1731130003.9269035,981,192.168.0.172,192.168.0.137,41,ICMP,8951.0,33444.0,Normal
1731130004.9096868,1397,192.168.0.75,192.168.0.29,6,UDP,53034.0,39932.0,DDOS
1731130013.9406583,883,192.168.0.236,192.168.0.164,74,ICMP,20107.0,17657.0,DDOS
1731130014.920019,1412,192.168.0.43,192.168.0.222,99,ICMP,32424.0,19872.0,Normal
1731130023.95411,1386,192.168.0.20,192.168.0.9,79,UDP,6696.0,59450.0,Normal
1731130024.9296784,1341,192.168.0.154,192.168.0.194,74,TCP,19653.0,55216.0,Normal
1731130033.9607985,596,192.168.0.114,192.168.0.87,37,UDP,9932.0,45982.0,Normal
1731130034.9422927,1073,192.168.0.112,192.168.0.184,8,TCP,49887.0,2627.0,Port_Scan
1731130043.9695325,1101,192.168.0.56,192.168.0.39,29,TCP,47367.0,14865.0,Normal
1731130044.957686,1038,192.168.0.86,192.168.0.190,35,ICMP,43385.0,40310.0,Port_Scan
1731130053.982341,726,192.168.0.44,192.168.0.7,63,UDP,55381.0,20075.0,Normal
1731130054.964747,1114,192.168.0.189,192.168.0.58,21,TCP,54749.0,32275.0,Normal
1731130063.9894269,1041,192.168.0.138,192.168.0.251,91,TCP,37622.0,2127.0,Port_Scan
1731130064.9733484,1040,192.168.0.56,192.168.0.95,78,UDP,43205.0,24546.0,Normal
1731130073.999844,726,192.168.0.174,192.168.0.157,76,ICMP,15423.0,23645.0,DDOS
1731130074.9780307,815,192.168.0.134,192.168.0.96,56,UDP,38850.0,30085.0,Port_Scan
1731130084.0024223,1338,192.168.0.93,192.168.0.190,99,ICMP,54587.0,943.0,DDOS
1731130084.979591,1034,192.168.0.136,192.168.0.221,61,UDP,27211.0,17981.0,Normal
1731130094.0064845,583,192.168.0.230,192.168.0.73,84,ICMP,17401.0,9199.0,Port_Scan
1731130094.9835656,992,192.168.0.9,192.168.0.223,61,UDP,4315.0,11476.0,Normal
1731130104.018251,651,192.168.0.197,192.168.0.148,28,UDP,17368.0,6875.0,Port_Scan
1731130104.992587,604,192.168.0.234,192.168.0.86,18,TCP,1284.0,8483.0,Normal
1731130114.0297203,939,192.168.0.194,192.168.0.90,44,TCP,21109.0,50996.0,DDOS
1731130114.9972374,1383,192.168.0.79,192.168.0.232,50,ICMP,59257.0,57555.0,Port_Scan
1731130124.0353038,1367,192.168.0.213,192.168.0.101,8,ICMP,35917.0,60614.0,Port_Scan
1731130125.0126555,1309,192.168.0.215,192.168.0.7,49,UDP,8606.0,29183.0,DDOS
1731130134.0472398,1182,192.168.0.56,192.168.0.178,56,TCP,40459.0,21618.0,Port_Scan
1731130135.0190134,500,192.168.0.82,192.168.0.130,54,UDP,29415.0,8252.0,Normal
1731130144.0631163,1274,192.168.0.34,192.168.0.13,68,TCP,6028.0,8895.0,Port_Scan
1731130145.032596,645,192.168.0.102,192.168.0.71,99,ICMP,7789.0,29562.0,Port_Scan
1731130154.0735438,553,192.168.0.5,192.168.0.177,2,TCP,25268.0,953.0,Normal
1731130155.0399818,959,192.168.0.188,192.168.0.195,1,ICMP,20137.0,39568.0,Normal
1731130164.0820343,1425,192.168.0.72,192.168.0.50,83,TCP,4467.0,46864.0,Normal
1731130165.0556307,837,192.168.0.181,192.168.0.175,5,ICMP,20412.0,7571.0,Normal
1731130174.0981565,650,192.168.0.235,192.168.0.41,18,UDP,23539.0,31484.0,Normal
1731130175.062158,842,192.168.0.110,192.168.0.175,65,TCP,10093.0,63183.0,DDOS
1731130184.1080651,1139,192.168.0.240,192.168.0.224,68,TCP,27086.0,45764.0,Port_Scan
1731130185.0726335,516,192.168.0.155,192.168.0.201,50,UDP,60363.0,13494.0,DDOS
1731130194.120985,1433,192.168.0.200,192.168.0.152,4,TCP,39013.0,5449.0,Port_Scan
1731130195.0745013,1439,192.168.0.229,192.168.0.129,3,ICMP,49065.0,11578.0,DDOS
1731130204.126757,697,192.168.0.199,192.168.0.96,46,TCP,30456.0,40147.0,Port_Scan
1731130205.0825477,928,192.168.0.164,192.168.0.203,54,UDP,47142.0,44107.0,Normal
1731130214.1387472,513,192.168.0.112,192.168.0.83,26,TCP,35985.0,31203.0,Port_Scan
1731130215.0981145,996,192.168.0.144,192.168.0.47,92,UDP,4779.0,6516.0,Port_Scan
1731130224.1504972,1209,192.168.0.140,192.168.0.114,49,ICMP,34756.0,23467.0,Normal
1731130225.1117089,1120,192.168.0.171,192.168.0.9,19,UDP,25609.0,32516.0,Port_Scan
1731130234.1520605,1313,192.168.0.105,192.168.0.145,32,TCP,10048.0,51039.0,Port_Scan
1731130235.124185,1383,192.168.0.254,192.168.0.24,22,ICMP,37636.0,30137.0,Port_Scan
1731130244.1540556,670,192.168.0.143,192.168.0.16,70,ICMP,7946.0,3684.0,Normal
1731130245.128338,1179,192.168.0.26,192.168.0.40,18,UDP,21751.0,2323.0,Port_Scan
1731130254.1580548,1102,192.168.0.98,192.168.0.143,76,ICMP,56003.0,63818.0,Port_Scan
1731130255.1412158,1075,192.168.0.202,192.168.0.166,94,ICMP,51061.0,9966.0,DDOS
1731130264.1721213,1480,192.168.0.78,192.168.0.191,45,TCP,33019.0,29683.0,Normal
1731130265.1579957,1033,192.168.0.9,192.168.0.15,75,ICMP,4915.0,52647.0,Port_Scan
1731130274.188238,1288,192.168.0.246,192.168.0.230,11,ICMP,29817.0,56831.0,Normal
1731130275.17172,967,192.168.0.66,192.168.0.8,24,ICMP,16286.0,27160.0,Normal
1731130284.1910312,578,192.168.0.96,192.168.0.117,54,ICMP,19258.0,46893.0,Normal
1731130285.1882424,1435,192.168.0.219,192.168.0.127,21,TCP,17911.0,2672.0,Normal
1731130294.1988516,774,192.168.0.20,192.168.0.223,33,ICMP,27420.0,45228.0,Normal
1731130295.202579,857,192.168.0.39,192.168.0.11,83,UDP,7032.0,7109.0,DDOS
1731130304.2085986,589,192.168.0.158,192.168.0.166,17,UDP,16216.0,49020.0,DDOS
1731130305.2132025,1143,192.168.0.208,192.168.0.187,82,UDP,34729.0,53055.0,DDOS
1731130314.218247,1034,192.168.0.77,192.168.0.130,44,TCP,40327.0,6151.0,Port_Scan
1731130315.2210855,1476,192.168.0.23,192.168.0.14,64,TCP,34997.0,3799.0,Normal
1731130324.2232804,1407,192.168.0.83,192.168.0.156,37,ICMP,53293.0,34212.0,Port_Scan
1731130325.2371693,610,192.168.0.17,192.168.0.80,11,ICMP,18284.0,34403.0,Port_Scan
1731130334.226235,920,192.168.0.132,192.168.0.115,22,TCP,36013.0,22045.0,DDOS
1731130335.25097,1477,192.168.0.48,192.168.0.142,70,ICMP,16066.0,19696.0,Port_Scan
1731130344.2372503,1036,192.168.0.77,192.168.0.53,85,TCP,17221.0,60186.0,DDOS
1731130345.262447,620,192.168.0.196,192.168.0.189,91,ICMP,18676.0,48627.0,Port_Scan
1731130354.2512305,1165,192.168.0.107,192.168.0.126,3,TCP,3693.0,6209.0,Port_Scan
1731130355.2754369,1020,192.168.0.116,192.168.0.131,93,ICMP,23206.0,6925.0,DDOS
1731130364.267768,1197,192.168.0.1,192.168.0.200,30,TCP,36941.0,54128.0,Normal
1731130365.288875,1035,192.168.0.50,192.168.0.238,82,ICMP,51067.0,7608.0,DDOS
1731130374.2766368,1375,192.168.0.220,192.168.0.119,75,TCP,40077.0,2693.0,Port_Scan
1731130375.303015,982,192.168.0.62,192.168.0.226,68,TCP,53382.0,808.0,Normal
1731130384.2928703,1432,192.168.0.92,192.168.0.11,52,UDP,41317.0,45837.0,DDOS
1731130385.3047094,1149,192.168.0.231,192.168.0.61,10,ICMP,61104.0,14880.0,Normal
1731130394.3020282,958,192.168.0.56,192.168.0.189,81,ICMP,147.0,55606.0,Normal
1731130395.3104558,711,192.168.0.99,192.168.0.12,95,ICMP,62918.0,5782.0,DDOS
1731130404.3114574,647,192.168.0.215,192.168.0.71,8,UDP,1989.0,14189.0,Port_Scan
1731130405.3260124,1143,192.168.0.5,192.168.0.100,15,TCP,3131.0,58783.0,Normal
1731130414.3198318,675,192.168.0.40,192.168.0.33,26,UDP,39838.0,41282.0,Normal
1731130415.334898,804,192.168.0.211,192.168.0.68,77,TCP,19156.0,42497.0,Normal
1731130424.336494,779,192.168.0.169,192.168.0.172,18,UDP,27494.0,59809.0,DDOS
1731130425.3450737,609,192.168.0.175,192.168.0.119,81,TCP,57256.0,35994.0,Port_Scan
1731130434.3489442,919,192.168.0.180,192.168.0.212,18,ICMP,59865.0,56193.0,Normal
1731130435.361284,759,192.168.0.96,192.168.0.105,24,TCP,11197.0,13827.0,DDOS
1731130444.3516934,634,192.168.0.177,192.168.0.123,13,ICMP,12924.0,28907.0,DDOS
1731130445.3658235,1085,192.168.0.175,192.168.0.189,92,TCP,53423.0,37162.0,Normal
1731130454.3644147,1383,192.168.0.47,192.168.0.65,15,UDP,28140.0,64891.0,DDOS
1731130455.3700404,577,192.168.0.165,192.168.0.186,34,UDP,44594.0,12011.0,DDOS
1731130464.3765323,661,192.168.0.36,192.168.0.218,57,UDP,9553.0,25329.0,DDOS
1731130465.3855731,900,192.168.0.122,192.168.0.132,65,UDP,55555.0,12852.0,Port_Scan
1731130474.3879275,1350,192.168.0.59,192.168.0.164,73,ICMP,8389.0,44520.0,DDOS
1731130475.3913326,608,192.168.0.17,192.168.0.211,67,ICMP,18226.0,11879.0,Normal
1731130484.4031122,594,192.168.0.245,192.168.0.173,18,UDP,65022.0,27910.0,Port_Scan
1731130485.4035738,943,192.168.0.113,192.168.0.134,7,TCP,55464.0,45300.0,Normal
1731130494.4180562,587,192.168.0.53,192.168.0.115,90,TCP,22008.0,12813.0,Normal
1731130495.4149325,1390,192.168.0.165,192.168.0.110,32,UDP,12939.0,50404.0,Port_Scan
1731130504.4248378,871,192.168.0.187,192.168.0.128,97,UDP,38555.0,38188.0,DDOS
1731130505.423041,1006,192.168.0.174,192.168.0.213,74,UDP,6574.0,11128.0,DDOS
1731130514.4303212,995,192.168.0.75,192.168.0.38,10,ICMP,28910.0,52714.0,Normal
1731130515.425218,799,192.168.0.166,192.168.0.254,45,TCP,28193.0,60348.0,Normal
1731130524.432336,930,192.168.0.216,192.168.0.199,43,TCP,12731.0,15741.0,Normal
1731130525.4402866,886,192.168.0.167,192.168.0.78,7,ICMP,37371.0,8716.0,DDOS
1731130534.4440322,655,192.168.0.142,192.168.0.139,40,UDP,41913.0,5047.0,Port_Scan
1731130535.454188,1465,192.168.0.192,192.168.0.207,4,ICMP,43197.0,64882.0,Port_Scan
1731130544.4572258,1293,192.168.0.136,192.168.0.23,96,TCP,60193.0,40556.0,Normal
1731130545.4607494,691,192.168.0.90,192.168.0.212,94,UDP,33525.0,33754.0,Normal
1731130554.4618676,960,192.168.0.146,192.168.0.52,30,UDP,40155.0,11785.0,Normal
1731130555.4764602,1161,192.168.0.235,192.168.0.83,3,UDP,2316.0,3386.0,Normal
1731130564.4742508,1187,192.168.0.134,192.168.0.184,75,UDP,30557.0,42455.0,Normal
1731130565.4795587,1316,192.168.0.162,192.168.0.165,85,UDP,60109.0,58915.0,Normal
1731130574.4902074,902,192.168.0.54,192.168.0.178,45,ICMP,40230.0,51261.0,DDOS
1731130575.4912348,880,192.168.0.105,192.168.0.58,56,UDP,6345.0,33012.0,DDOS
1731130584.5143175,861,192.168.0.100,192.168.0.200,32,ICMP,58290.0,36901.0,DDOS
1731130585.50654,1159,192.168.0.233,192.168.0.27,15,UDP,10125.0,18010.0,DDOS
1731130594.520343,621,192.168.0.168,192.168.0.207,77,UDP,50473.0,64822.0,DDOS
1731130595.5175314,1438,192.168.0.163,192.168.0.134,2,TCP,33068.0,43945.0,DDOS
1731130604.5362113,690,192.168.0.63,192.168.0.209,94,ICMP,4230.0,15848.0,Normal
1731130605.5314047,1336,192.168.0.231,192.168.0.73,37,TCP,17178.0,18069.0,Port_Scan
1731130614.542757,703,192.168.0.43,192.168.0.103,26,UDP,45158.0,21858.0,Normal
1731130615.5460603,897,192.168.0.15,192.168.0.164,77,ICMP,1440.0,37506.0,Port_Scan
1731130624.5597448,1067,192.168.0.35,192.168.0.44,51,TCP,58772.0,61413.0,Port_Scan
1731130625.548033,1157,192.168.0.18,192.168.0.221,30,ICMP,20429.0,47809.0,Normal
1731130634.564133,908,192.168.0.112,192.168.0.145,21,TCP,46866.0,4220.0,Port_Scan
1731130635.5499256,919,192.168.0.85,192.168.0.21,82,UDP,34726.0,48000.0,Port_Scan
1731130644.571097,735,192.168.0.63,192.168.0.184,20,ICMP,21053.0,39098.0,Port_Scan
1731130645.5619922,1089,192.168.0.88,192.168.0.220,50,ICMP,24471.0,20029.0,Port_Scan
1731130654.581183,859,192.168.0.243,192.168.0.163,44,ICMP,65497.0,22570.0,Normal
1731130655.5638747,951,192.168.0.41,192.168.0.109,52,TCP,44341.0,36786.0,DDOS
1731130664.591521,802,192.168.0.217,192.168.0.226,90,TCP,37705.0,15834.0,DDOS
1731130665.5729854,535,192.168.0.72,192.168.0.71,61,ICMP,55534.0,26217.0,Normal
1731130674.6066678,1002,192.168.0.157,192.168.0.113,62,ICMP,54806.0,13916.0,DDOS
1731130675.576006,1384,192.168.0.193,192.168.0.14,32,TCP,38233.0,50540.0,DDOS
1731130684.618075,564,192.168.0.15,192.168.0.253,13,TCP,1115.0,63859.0,Normal
1731130685.5849657,863,192.168.0.80,192.168.0.254,72,TCP,28872.0,44139.0,DDOS
1731130694.62827,1340,192.168.0.31,192.168.0.113,72,TCP,30762.0,505.0,DDOS
1731130695.59007,549,192.168.0.41,192.168.0.142,46,ICMP,48332.0,30457.0,DDOS
1731130704.63812,929,192.168.0.171,192.168.0.162,27,UDP,22508.0,26743.0,Normal
1731130705.5963156,1231,192.168.0.80,192.168.0.14,32,ICMP,62585.0,19163.0,DDOS
1731130714.6500552,942,192.168.0.38,192.168.0.68,33,TCP,53462.0,43477.0,Port_Scan
1731130715.6125312,1124,192.168.0.116,192.168.0.238,55,ICMP,33480.0,64092.0,Port_Scan
1731130724.698531,611,192.168.0.61,192.168.0.117,86,TCP,59280.0,17559.0,DDOS
1731130725.6199348,1236,192.168.0.236,192.168.0.48,83,UDP,27349.0,26289.0,Port_Scan
1731130734.7147362,656,192.168.0.142,192.168.0.14,94,ICMP,17151.0,57150.0,Port_Scan
1731130735.626251,1226,192.168.0.149,192.168.0.194,65,UDP,63244.0,59846.0,DDOS
1731130744.716149,1333,192.168.0.99,192.168.0.233,82,TCP,38224.0,40105.0,Normal
1731130745.640987,1430,192.168.0.238,192.168.0.60,64,ICMP,9930.0,29002.0,Normal
1731130754.7266483,1384,192.168.0.218,192.168.0.166,98,ICMP,42864.0,22672.0,DDOS
1731130755.6497216,1375,192.168.0.195,192.168.0.148,43,TCP,51873.0,29965.0,DDOS
1731130764.7360516,552,192.168.0.210,192.168.0.233,99,UDP,13025.0,29771.0,Port_Scan
1731130765.656223,733,192.168.0.7,192.168.0.193,18,TCP,20634.0,9401.0,Port_Scan
1731130774.7521217,1409,192.168.0.59,192.168.0.251,67,UDP,60222.0,63453.0,Normal
1731130775.6577482,1042,192.168.0.187,192.168.0.24,18,UDP,21380.0,60966.0,Port_Scan
1731130784.7609088,661,192.168.0.94,192.168.0.7,7,ICMP,28152.0,6277.0,DDOS
1731130785.6661527,575,192.168.0.70,192.168.0.229,70,TCP,56014.0,9531.0,Port_Scan
1731130794.7741787,962,192.168.0.160,192.168.0.103,59,ICMP,47218.0,3977.0,DDOS
1731130795.6821885,1166,192.168.0.129,192.168.0.53,41,UDP,10415.0,38025.0,Normal
1731130804.789841,1059,192.168.0.203,192.168.0.206,92,TCP,52237.0,25603.0,DDOS
1731130805.685475,747,192.168.0.12,192.168.0.119,13,ICMP,54468.0,16048.0,DDOS
1731130814.8031662,1361,192.168.0.142,192.168.0.114,65,ICMP,27840.0,7179.0,Normal
1731130815.688661,1245,192.168.0.82,192.168.0.175,68,UDP,9929.0,25908.0,Port_Scan
1731130824.8098035,1372,192.168.0.115,192.168.0.61,49,ICMP,19540.0,1904.0,Normal
1731130825.7044854,1142,192.168.0.213,192.168.0.56,55,ICMP,27982.0,27291.0,Port_Scan
1731130834.8215122,667,192.168.0.203,192.168.0.181,93,ICMP,36903.0,61131.0,DDOS
1731130835.7183309,1157,192.168.0.9,192.168.0.155,40,TCP,4527.0,56805.0,Port_Scan
