timestamp,ip,packet_size,request_rate,label
1731128533.5112996,192.168.0.47,726,79,Normal
1731128542.4786496,192.168.0.157,1266,29,Port_Scan
1731128543.519709,192.168.0.254,618,60,DDOS
1731128552.4873745,192.168.0.78,1448,34,DDOS
1731128553.5351846,192.168.0.125,980,68,Port_Scan
1731128562.4938579,192.168.0.173,1023,19,DDOS
1731128563.536407,192.168.0.213,606,8,Normal
1731128572.510211,192.168.0.64,577,40,DDOS
1731128573.5508225,192.168.0.177,1387,57,Normal
1731128582.5211816,192.168.0.67,648,76,Normal
1731128583.5551639,192.168.0.122,1232,49,Port_Scan
1731128592.5331564,192.168.0.81,910,31,DDOS
1731128593.5672526,192.168.0.243,589,34,Normal
1731128602.5389059,192.168.0.154,1294,54,DDOS
1731128603.5805137,192.168.0.74,1399,73,Normal
1731128612.553068,192.168.0.165,1485,57,Port_Scan
1731128613.5836904,192.168.0.20,920,21,Port_Scan
1731128622.5614939,192.168.0.238,611,63,DDOS
1731128623.5910268,192.168.0.136,933,91,Port_Scan
1731128632.5768294,192.168.0.223,1169,84,Port_Scan
1731128633.6072407,192.168.0.193,1115,92,Port_Scan
1731128642.581517,192.168.0.247,657,78,DDOS
1731128643.6235378,192.168.0.152,1208,3,Port_Scan
1731128652.5894554,192.168.0.79,526,67,Port_Scan
1731128653.629266,192.168.0.37,1333,34,DDOS
1731128662.5947032,192.168.0.186,865,43,Port_Scan
1731128663.6367288,192.168.0.44,1355,17,Port_Scan
1731128672.6051102,192.168.0.9,547,28,DDOS
1731128673.6496465,192.168.0.253,1338,36,Normal
1731128682.6209013,192.168.0.16,1062,42,Normal
1731128683.6525047,192.168.0.128,1330,42,Normal
1731128692.6248016,192.168.0.128,587,69,Normal
1731128693.661308,192.168.0.186,508,35,Port_Scan
1731128702.63931,192.168.0.81,941,8,Port_Scan
1731128703.6674438,192.168.0.166,1090,39,Port_Scan
1731128712.6551745,192.168.0.11,844,20,DDOS
1731128713.669795,192.168.0.91,1067,7,DDOS
1731128722.6648214,192.168.0.219,1373,69,Port_Scan
1731128723.6839445,192.168.0.87,1241,89,Normal
1731128732.6802907,192.168.0.88,1020,64,Normal
1731128733.6868377,192.168.0.210,1380,40,DDOS
1731128742.689931,192.168.0.180,943,96,DDOS
1731128743.7016973,192.168.0.170,580,70,DDOS
1731128752.6992083,192.168.0.242,1333,89,Port_Scan
1731128753.7134147,192.168.0.154,1019,5,Normal
1731128762.7013614,192.168.0.18,855,47,DDOS
1731128763.7231128,192.168.0.154,671,77,Port_Scan
1731128772.7123938,192.168.0.227,604,36,DDOS
1731128773.7251105,192.168.0.206,1380,62,Port_Scan
1731128782.7187736,192.168.0.111,1026,36,DDOS
1731128783.734567,192.168.0.153,1162,26,Port_Scan
1731128792.7262697,192.168.0.153,932,55,Normal
1731128793.7359257,192.168.0.105,1297,61,DDOS
1731128802.734094,192.168.0.96,820,89,Normal
1731128803.7519112,192.168.0.191,996,51,Port_Scan
1731128812.747161,192.168.0.102,703,48,Port_Scan
1731128813.755453,192.168.0.19,1255,32,DDOS
1731128822.7593443,192.168.0.7,1040,94,Port_Scan
1731128823.7604606,192.168.0.67,1155,13,Normal
1731128832.774659,192.168.0.50,920,72,DDOS
1731128833.7716115,192.168.0.9,575,45,Normal
1731128842.7781575,192.168.0.13,722,36,Normal
1731128843.7841818,192.168.0.37,1361,97,Normal
1731128852.7919836,192.168.0.133,551,91,Normal
1731128853.798861,192.168.0.131,746,16,DDOS
1731128862.7958913,192.168.0.123,819,54,DDOS
1731128863.8036654,192.168.0.124,1169,88,Port_Scan
1731128872.8124857,192.168.0.164,762,29,Normal
1731128873.8182485,192.168.0.53,1392,56,DDOS
1731128882.8294752,192.168.0.108,1378,36,Port_Scan
1731128883.829601,192.168.0.194,1190,41,Normal
1731128892.8410025,192.168.0.244,1359,39,Normal
1731128893.8365445,192.168.0.159,628,65,Port_Scan
1731128902.8566039,192.168.0.247,741,10,DDOS
1731128903.8403502,192.168.0.25,555,9,DDOS
1731128912.8685496,192.168.0.93,989,20,Port_Scan
1731128913.8555346,192.168.0.184,1363,35,Normal
1731128922.883025,192.168.0.199,743,79,Port_Scan
1731128923.8649335,192.168.0.7,711,65,Normal
1731128932.897059,192.168.0.250,588,6,Port_Scan
1731128933.874534,192.168.0.119,1367,72,Normal
1731128942.9045255,192.168.0.68,1160,92,DDOS
1731128943.8785434,192.168.0.120,606,71,Port_Scan
1731128952.9152708,192.168.0.97,529,59,Normal
1731128953.8853025,192.168.0.22,887,24,Port_Scan
1731128962.9300492,192.168.0.52,1289,1,Normal
1731128963.8917804,192.168.0.206,940,55,Normal
1731128972.9375947,192.168.0.75,1124,20,Port_Scan
1731128973.9043806,192.168.0.105,806,69,Port_Scan
1731128982.9540715,192.168.0.171,1367,53,DDOS
1731128983.907093,192.168.0.85,1334,1,Port_Scan
1731128992.9685564,192.168.0.236,923,71,Port_Scan
1731128993.911223,192.168.0.4,571,66,Normal
1731129002.983744,192.168.0.205,1114,27,Port_Scan
1731129003.9293475,192.168.0.65,1317,98,Normal
1731129012.9906769,192.168.0.89,880,84,Normal
1731129013.942415,192.168.0.89,691,46,DDOS
1731129022.9920607,192.168.0.64,1026,16,Normal
1731129023.9509175,192.168.0.117,701,90,DDOS
1731129033.0024586,192.168.0.43,1047,65,DDOS
1731129033.9569104,192.168.0.25,1300,40,Normal
1731129043.0136802,192.168.0.93,1182,78,DDOS
1731129043.964309,192.168.0.46,1282,34,Port_Scan
1731129053.015125,192.168.0.112,793,17,Normal
1731129053.9785562,192.168.0.38,1489,69,DDOS
1731129063.0282998,192.168.0.229,546,39,DDOS
1731129063.9880905,192.168.0.246,595,25,DDOS
1731129073.0345857,192.168.0.24,807,99,DDOS
1731129073.9940782,192.168.0.204,959,9,Port_Scan
1731129083.0452282,192.168.0.198,1028,52,Port_Scan
1731129084.0106063,192.168.0.33,533,77,DDOS
1731129093.0537758,192.168.0.116,950,45,Normal
1731129094.0217102,192.168.0.119,532,83,Port_Scan
1731129103.060208,192.168.0.174,1081,71,Normal
1731129104.0374823,192.168.0.57,825,19,Normal
1731129113.0678308,192.168.0.22,1035,81,Port_Scan
1731129114.051155,192.168.0.144,877,21,Normal
1731129123.083952,192.168.0.135,953,99,Normal
1731129124.0606303,192.168.0.211,960,59,Port_Scan
1731129133.0888307,192.168.0.199,1436,57,Normal
1731129134.0767071,192.168.0.220,1076,14,DDOS
1731129143.0951023,192.168.0.204,998,51,Port_Scan
1731129144.0784528,192.168.0.90,1366,67,DDOS
1731129153.1110451,192.168.0.119,535,44,Normal
1731129154.09187,192.168.0.253,1195,90,Normal
1731129163.1209648,192.168.0.195,1323,91,Normal
1731129164.0975838,192.168.0.74,789,99,Normal
1731129173.122909,192.168.0.159,786,77,Normal
1731129174.1125546,192.168.0.41,1339,24,DDOS
1731129183.134207,192.168.0.192,978,88,DDOS
1731129184.129494,192.168.0.249,922,89,Port_Scan
1731129193.1361892,192.168.0.112,826,76,Port_Scan
1731129194.133175,192.168.0.197,585,22,Port_Scan
1731129203.147407,192.168.0.138,704,45,Port_Scan
1731129204.1363215,192.168.0.191,625,73,Normal
1731129213.16123,192.168.0.171,840,15,Port_Scan
1731129214.1510525,192.168.0.92,1169,93,Port_Scan
1731129223.1707206,192.168.0.113,1384,76,DDOS
1731129224.1603754,192.168.0.184,716,55,DDOS
1731129233.1751666,192.168.0.21,1196,41,Normal
1731129234.1714096,192.168.0.224,1080,38,Normal
1731129243.1860893,192.168.0.12,1370,91,Port_Scan
1731129244.1801374,192.168.0.127,737,1,Normal
1731129253.191753,192.168.0.37,1268,63,DDOS
1731129254.1879458,192.168.0.250,678,3,Normal
1731129263.194643,192.168.0.158,937,93,Port_Scan
1731129264.1973996,192.168.0.195,914,29,Normal
1731129273.199989,192.168.0.178,553,94,Normal
1731129274.2093065,192.168.0.169,502,39,Port_Scan
1731129283.2085743,192.168.0.184,561,14,Normal
1731129284.224406,192.168.0.202,834,3,DDOS
1731129293.2127333,192.168.0.164,1394,65,Port_Scan
1731129294.238782,192.168.0.169,940,91,Normal
1731129303.2280085,192.168.0.78,1456,71,Normal
1731129304.242107,192.168.0.89,1056,54,Port_Scan
1731129313.2294624,192.168.0.201,1262,70,Port_Scan
1731129314.245557,192.168.0.29,1381,4,Port_Scan
1731129323.2441247,192.168.0.53,661,32,DDOS
1731129324.2593334,192.168.0.153,1133,55,Port_Scan
1731129333.2540586,192.168.0.68,787,51,Normal
1731129334.2633564,192.168.0.151,1492,48,Port_Scan
1731129343.259607,192.168.0.200,1162,69,Port_Scan
1731129344.2693594,192.168.0.143,1200,93,DDOS
1731129353.2740889,192.168.0.164,1438,92,Port_Scan
1731129354.274261,192.168.0.42,893,50,Normal
1731129363.2757323,192.168.0.120,675,97,Port_Scan
1731129364.277771,192.168.0.138,1027,41,Port_Scan
1731129373.2847128,192.168.0.125,1131,31,DDOS
1731129374.2816787,192.168.0.216,1321,21,Normal
1731129383.3011093,192.168.0.104,1207,79,DDOS
1731129384.294112,192.168.0.66,893,59,DDOS
1731129393.317283,192.168.0.173,1417,57,Normal
1731129394.3051963,192.168.0.245,1243,35,DDOS
1731129403.3201542,192.168.0.97,1345,33,Normal
1731129404.3198588,192.168.0.159,953,62,Port_Scan
1731129413.3244822,192.168.0.245,1316,73,DDOS
1731129414.325457,192.168.0.105,670,54,Port_Scan
1731129423.327525,192.168.0.69,1029,72,Normal
1731129424.3326044,192.168.0.119,828,67,DDOS
1731129433.3398774,192.168.0.45,571,57,DDOS
1731129434.3398633,192.168.0.24,1420,15,Normal
1731129443.3543115,192.168.0.116,714,36,DDOS
1731129444.3564534,192.168.0.228,1179,57,Port_Scan
1731129453.3682675,192.168.0.155,1105,87,DDOS
1731129454.3699093,192.168.0.35,750,60,DDOS
1731129463.3796294,192.168.0.53,806,56,Normal
1731129464.375076,192.168.0.35,531,60,DDOS
1731129473.3827922,192.168.0.144,1122,53,Port_Scan
1731129474.3904295,192.168.0.111,1171,36,DDOS
1731129483.3951461,192.168.0.127,694,55,DDOS
1731129484.395662,192.168.0.134,1441,85,DDOS
1731129493.4095085,192.168.0.78,1474,77,DDOS
1731129494.4112396,192.168.0.157,772,95,Port_Scan
1731129503.4245186,192.168.0.81,599,74,DDOS
1731129504.4209952,192.168.0.90,1290,55,Port_Scan
1731129513.4321768,192.168.0.86,1122,70,DDOS
1731129514.4370897,192.168.0.168,565,14,DDOS
1731129523.438433,192.168.0.17,1483,79,Port_Scan
1731129524.44577,192.168.0.12,967,42,Port_Scan
1731129533.4547272,192.168.0.43,626,7,Normal
1731129534.4522705,192.168.0.233,1043,29,DDOS
1731129543.4582863,192.168.0.38,558,36,Port_Scan
1731129544.4651444,192.168.0.207,1089,70,Normal
1731129553.4653118,192.168.0.187,1115,48,Normal
1731129554.4784443,192.168.0.24,981,8,Normal
1731129563.4795322,192.168.0.71,748,81,DDOS
1731129564.4924874,192.168.0.154,1308,83,Normal
1731129573.4862003,192.168.0.169,860,81,Port_Scan
1731129574.5089357,192.168.0.142,693,10,DDOS
1731129583.502327,192.168.0.49,1424,94,DDOS
1731129584.5222912,192.168.0.219,1385,25,Port_Scan
1731129593.5116007,192.168.0.147,1011,39,DDOS
1731129594.5281153,192.168.0.231,669,41,Port_Scan
1731129603.5198338,192.168.0.154,703,6,DDOS
1731129604.5406127,192.168.0.133,1372,98,Normal
1731129613.5361223,192.168.0.62,651,48,Port_Scan
1731129614.5565898,192.168.0.90,1399,99,Port_Scan
1731129623.5480998,192.168.0.214,998,45,Normal
1731129624.5590942,192.168.0.191,1424,30,Port_Scan
1731129633.5636616,192.168.0.161,791,25,Port_Scan
1731129634.5635827,192.168.0.18,1249,83,Normal
1731129643.5667694,192.168.0.166,1110,66,Normal
1731129644.5791547,192.168.0.237,513,9,Port_Scan
1731129653.5761285,192.168.0.130,1327,64,DDOS
1731129654.5867636,192.168.0.188,695,91,DDOS
1731129663.583985,192.168.0.123,874,56,Normal
1731129664.5942893,192.168.0.201,1246,35,Normal
1731129673.5961576,192.168.0.41,866,70,Port_Scan
1731129674.597323,192.168.0.191,1255,26,DDOS
1731129683.606446,192.168.0.217,653,39,DDOS
1731129684.6130602,192.168.0.18,1496,81,Normal
1731129693.617922,192.168.0.19,1007,76,DDOS
1731129694.6248126,192.168.0.193,1231,11,Normal
1731129703.634159,192.168.0.43,1196,51,Normal
1731129704.6279888,192.168.0.95,535,25,Normal
1731129713.6505115,192.168.0.238,1426,67,Port_Scan
1731129714.6347706,192.168.0.241,1329,10,Normal
1731129723.6621578,192.168.0.193,651,36,DDOS
1731129724.6467042,192.168.0.219,817,87,DDOS
1731129733.6725497,192.168.0.219,780,38,Normal
1731129734.6590424,192.168.0.196,866,89,DDOS
1731129743.6883984,192.168.0.22,691,24,DDOS
1731129744.6652827,192.168.0.222,1180,59,Port_Scan
1731129753.700856,192.168.0.241,1199,77,Normal
1731129754.6670084,192.168.0.115,1181,36,Port_Scan
1731129763.713564,192.168.0.33,1075,66,Normal
1731129764.6831555,192.168.0.15,544,46,Port_Scan
1731129773.7190866,192.168.0.177,666,59,Normal
1731129774.6871223,192.168.0.247,558,8,Port_Scan
1731129783.7290514,192.168.0.216,1459,53,DDOS
1731129784.7023523,192.168.0.117,517,46,DDOS
1731129793.7450693,192.168.0.179,1463,93,Normal
1731129794.7064877,192.168.0.228,835,77,DDOS
1731129803.7607439,192.168.0.115,748,44,DDOS
1731129804.7187233,192.168.0.182,818,20,Normal
1731129813.7683666,192.168.0.108,1384,31,Port_Scan
1731129814.7350435,192.168.0.80,1324,12,Port_Scan
1731129823.7802541,192.168.0.209,1032,35,Port_Scan
1731129824.7453501,192.168.0.173,1497,81,Normal
1731129833.783446,192.168.0.37,722,89,Normal
1731129834.7487245,192.168.0.132,804,74,DDOS
1731129843.7888548,192.168.0.19,626,12,Port_Scan
1731129844.7547293,192.168.0.107,1323,34,Port_Scan
1731129853.7930849,192.168.0.163,1066,5,Normal
1731129854.76911,192.168.0.125,750,27,Normal
1731129863.797813,192.168.0.51,641,12,Normal
1731129864.7818353,192.168.0.216,1086,3,Port_Scan
1731129873.8062184,192.168.0.21,753,64,Normal
1731129874.7913284,192.168.0.174,1463,84,Port_Scan
1731129883.8164766,192.168.0.129,619,4,Port_Scan
1731129884.799982,192.168.0.51,1184,24,Port_Scan
1731129893.8254004,192.168.0.148,623,95,DDOS
1731129894.8130484,192.168.0.185,1456,6,Port_Scan
1731129903.832401,192.168.0.22,1332,77,Port_Scan
1731129904.8160803,192.168.0.138,706,30,DDOS
1731129913.8407972,192.168.0.114,854,7,Port_Scan
1731129914.8236568,192.168.0.24,972,72,DDOS
1731129923.8484828,192.168.0.26,1042,58,DDOS
1731129924.8337636,192.168.0.49,1495,72,Normal
1731129933.8594918,192.168.0.52,1395,27,DDOS
1731129934.836794,192.168.0.148,649,62,Normal
1731129943.8757946,192.168.0.92,1336,25,Normal
1731129944.8474572,192.168.0.52,1456,34,Port_Scan
1731129953.882051,192.168.0.125,680,69,DDOS
1731129954.8582335,192.168.0.78,979,20,Normal
1731129963.8925157,192.168.0.208,809,39,Port_Scan
1731129964.869838,192.168.0.64,939,26,Normal
1731129973.9028444,192.168.0.65,577,52,Port_Scan
1731129974.8820577,192.168.0.50,1182,61,Normal
1731129983.907209,192.168.0.194,1172,68,DDOS
1731129984.8928208,192.168.0.40,703,16,Port_Scan
1731129993.9229248,192.168.0.65,1402,47,Normal
1731129994.8951237,192.168.0.214,787,1,DDOS
1731130003.9269037,192.168.0.172,981,41,Normal
1731130004.9096868,192.168.0.75,1397,6,DDOS
1731130013.9406583,192.168.0.236,883,74,DDOS
1731130014.920019,192.168.0.43,1412,99,Normal
1731130023.95411,192.168.0.20,1386,79,Normal
1731130024.9296784,192.168.0.154,1341,74,Normal
1731130033.9607985,192.168.0.114,596,37,Normal
1731130034.9422927,192.168.0.112,1073,8,Port_Scan
1731130043.9695325,192.168.0.56,1101,29,Normal
1731130044.957686,192.168.0.86,1038,35,Port_Scan
1731130053.982341,192.168.0.44,726,63,Normal
1731130054.964747,192.168.0.189,1114,21,Normal
1731130063.9894269,192.168.0.138,1041,91,Port_Scan
1731130064.9733484,192.168.0.56,1040,78,Normal
1731130073.999844,192.168.0.174,726,76,DDOS
1731130074.9780307,192.168.0.134,815,56,Port_Scan
1731130084.0024223,192.168.0.93,1338,99,DDOS
1731130084.979591,192.168.0.136,1034,61,Normal
1731130094.0064843,192.168.0.230,583,84,Port_Scan
1731130094.9835656,192.168.0.9,992,61,Normal
1731130104.018251,192.168.0.197,651,28,Port_Scan
1731130104.992587,192.168.0.234,604,18,Normal
1731130114.0297203,192.168.0.194,939,44,DDOS
1731130114.9972374,192.168.0.79,1383,50,Port_Scan
1731130124.0353038,192.168.0.213,1367,8,Port_Scan
1731130125.0126557,192.168.0.215,1309,49,DDOS
1731130134.0472398,192.168.0.56,1182,56,Port_Scan
1731130135.0190134,192.168.0.82,500,54,Normal
1731130144.0631163,192.168.0.34,1274,68,Port_Scan
1731130145.032596,192.168.0.102,645,99,Port_Scan
1731130154.0735438,192.168.0.5,553,2,Normal
1731130155.0399818,192.168.0.188,959,1,Normal
1731130164.0820343,192.168.0.72,1425,83,Normal
1731130165.0556307,192.168.0.181,837,5,Normal
1731130174.0981565,192.168.0.235,650,18,Normal
1731130175.062158,192.168.0.110,842,65,DDOS
1731130184.1080651,192.168.0.240,1139,68,Port_Scan
1731130185.0726335,192.168.0.155,516,50,DDOS
1731130194.120985,192.168.0.200,1433,4,Port_Scan
1731130195.0745013,192.168.0.229,1439,3,DDOS
1731130204.1267567,192.168.0.199,697,46,Port_Scan
1731130205.0825477,192.168.0.164,928,54,Normal
1731130214.1387472,192.168.0.112,513,26,Port_Scan
1731130215.0981143,192.168.0.144,996,92,Port_Scan
1731130224.1504972,192.168.0.140,1209,49,Normal
1731130225.1117089,192.168.0.171,1120,19,Port_Scan
1731130234.1520605,192.168.0.105,1313,32,Port_Scan
1731130235.1241853,192.168.0.254,1383,22,Port_Scan
1731130244.1540556,192.168.0.143,670,70,Normal
1731130245.128338,192.168.0.26,1179,18,Port_Scan
1731130254.1580548,192.168.0.98,1102,76,Port_Scan
1731130255.1412158,192.168.0.202,1075,94,DDOS
1731130264.1721213,192.168.0.78,1480,45,Normal
1731130265.1579957,192.168.0.9,1033,75,Port_Scan
1731130274.1882381,192.168.0.246,1288,11,Normal
1731130275.17172,192.168.0.66,967,24,Normal
1731130284.1910312,192.168.0.96,578,54,Normal
1731130285.1882424,192.168.0.219,1435,21,Normal
1731130294.1988516,192.168.0.20,774,33,Normal
1731130295.202579,192.168.0.39,857,83,DDOS
1731130304.2085986,192.168.0.158,589,17,DDOS
1731130305.2132025,192.168.0.208,1143,82,DDOS
1731130314.218247,192.168.0.77,1034,44,Port_Scan
1731130315.2210855,192.168.0.23,1476,64,Normal
1731130324.2232804,192.168.0.83,1407,37,Port_Scan
1731130325.2371693,192.168.0.17,610,11,Port_Scan
1731130334.2262347,192.168.0.132,920,22,DDOS
1731130335.2509701,192.168.0.48,1477,70,Port_Scan
1731130344.2372503,192.168.0.77,1036,85,DDOS
1731130345.262447,192.168.0.196,620,91,Port_Scan
1731130354.2512305,192.168.0.107,1165,3,Port_Scan
1731130355.2754369,192.168.0.116,1020,93,DDOS
1731130364.2677681,192.168.0.1,1197,30,Normal
1731130365.2888753,192.168.0.50,1035,82,DDOS
1731130374.2766368,192.168.0.220,1375,75,Port_Scan
1731130375.303015,192.168.0.62,982,68,Normal
1731130384.2928703,192.168.0.92,1432,52,DDOS
1731130385.3047094,192.168.0.231,1149,10,Normal
1731130394.3020282,192.168.0.56,958,81,Normal
1731130395.3104558,192.168.0.99,711,95,DDOS
1731130404.3114574,192.168.0.215,647,8,Port_Scan
1731130405.3260124,192.168.0.5,1143,15,Normal
1731130414.3198318,192.168.0.40,675,26,Normal
1731130415.334898,192.168.0.211,804,77,Normal
1731130424.336494,192.168.0.169,779,18,DDOS
1731130425.3450735,192.168.0.175,609,81,Port_Scan
1731130434.3489442,192.168.0.180,919,18,Normal
1731130435.361284,192.168.0.96,759,24,DDOS
1731130444.3516934,192.168.0.177,634,13,DDOS
1731130445.3658237,192.168.0.175,1085,92,Normal
1731130454.3644147,192.168.0.47,1383,15,DDOS
1731130455.3700404,192.168.0.165,577,34,DDOS
1731130464.3765323,192.168.0.36,661,57,DDOS
1731130465.3855731,192.168.0.122,900,65,Port_Scan
1731130474.3879275,192.168.0.59,1350,73,DDOS
1731130475.3913326,192.168.0.17,608,67,Normal
1731130484.4031122,192.168.0.245,594,18,Port_Scan
1731130485.4035738,192.168.0.113,943,7,Normal
1731130494.4180562,192.168.0.53,587,90,Normal
1731130495.4149323,192.168.0.165,1390,32,Port_Scan
1731130504.4248378,192.168.0.187,871,97,DDOS
1731130505.423041,192.168.0.174,1006,74,DDOS
1731130514.4303212,192.168.0.75,995,10,Normal
1731130515.4252179,192.168.0.166,799,45,Normal
1731130524.432336,192.168.0.216,930,43,Normal
1731130525.4402866,192.168.0.167,886,7,DDOS
1731130534.4440322,192.168.0.142,655,40,Port_Scan
1731130535.454188,192.168.0.192,1465,4,Port_Scan
1731130544.4572258,192.168.0.136,1293,96,Normal
1731130545.4607494,192.168.0.90,691,94,Normal
1731130554.4618676,192.168.0.146,960,30,Normal
1731130555.4764602,192.168.0.235,1161,3,Normal
1731130564.4742508,192.168.0.134,1187,75,Normal
1731130565.4795587,192.168.0.162,1316,85,Normal
1731130574.4902074,192.168.0.54,902,45,DDOS
1731130575.4912348,192.168.0.105,880,56,DDOS
1731130584.5143175,192.168.0.100,861,32,DDOS
1731130585.50654,192.168.0.233,1159,15,DDOS
1731130594.520343,192.168.0.168,621,77,DDOS
1731130595.5175314,192.168.0.163,1438,2,DDOS
1731130604.5362113,192.168.0.63,690,94,Normal
1731130605.5314047,192.168.0.231,1336,37,Port_Scan
1731130614.542757,192.168.0.43,703,26,Normal
1731130615.5460603,192.168.0.15,897,77,Port_Scan
1731130624.5597448,192.168.0.35,1067,51,Port_Scan
1731130625.548033,192.168.0.18,1157,30,Normal
1731130634.564133,192.168.0.112,908,21,Port_Scan
1731130635.5499256,192.168.0.85,919,82,Port_Scan
1731130644.571097,192.168.0.63,735,20,Port_Scan
1731130645.5619922,192.168.0.88,1089,50,Port_Scan
1731130654.581183,192.168.0.243,859,44,Normal
1731130655.5638747,192.168.0.41,951,52,DDOS
1731130664.591521,192.168.0.217,802,90,DDOS
1731130665.5729854,192.168.0.72,535,61,Normal
1731130674.6066678,192.168.0.157,1002,62,DDOS
1731130675.576006,192.168.0.193,1384,32,DDOS
1731130684.618075,192.168.0.15,564,13,Normal
1731130685.5849657,192.168.0.80,863,72,DDOS
1731130694.62827,192.168.0.31,1340,72,DDOS
1731130695.59007,192.168.0.41,549,46,DDOS
1731130704.63812,192.168.0.171,929,27,Normal
1731130705.5963156,192.168.0.80,1231,32,DDOS
1731130714.6500552,192.168.0.38,942,33,Port_Scan
1731130715.6125312,192.168.0.116,1124,55,Port_Scan
1731130724.6985307,192.168.0.61,611,86,DDOS
1731130725.6199348,192.168.0.236,1236,83,Port_Scan
1731130734.7147362,192.168.0.142,656,94,Port_Scan
1731130735.626251,192.168.0.149,1226,65,DDOS
1731130744.716149,192.168.0.99,1333,82,Normal
1731130745.640987,192.168.0.238,1430,64,Normal
1731130754.7266483,192.168.0.218,1384,98,DDOS
1731130755.6497216,192.168.0.195,1375,43,DDOS
1731130764.7360516,192.168.0.210,552,99,Port_Scan
1731130765.656223,192.168.0.7,733,18,Port_Scan
1731130774.7521217,192.168.0.59,1409,67,Normal
1731130775.6577482,192.168.0.187,1042,18,Port_Scan
1731130784.7609088,192.168.0.94,661,7,DDOS
1731130785.6661527,192.168.0.70,575,70,Port_Scan
1731130794.7741787,192.168.0.160,962,59,DDOS
1731130795.6821885,192.168.0.129,1166,41,Normal
1731130804.789841,192.168.0.203,1059,92,DDOS
1731130805.6854753,192.168.0.12,747,13,DDOS
1731130814.8031662,192.168.0.142,1361,65,Normal
1731130815.688661,192.168.0.82,1245,68,Port_Scan
1731130824.8098035,192.168.0.115,1372,49,Normal
1731130825.7044854,192.168.0.213,1142,55,Port_Scan
1731130834.8215122,192.168.0.203,667,93,DDOS
1731130835.7183309,192.168.0.9,1157,40,Port_Scan
1731130844.832975,192.168.0.154,592,78,Port_Scan
1731130845.7333205,192.168.0.88,644,80,DDOS
1731130854.8369863,192.168.0.104,1219,8,Normal
1731130855.7400408,192.168.0.101,924,95,Port_Scan
1731130864.8428202,192.168.0.185,548,71,DDOS
1731130865.7416215,192.168.0.243,527,12,DDOS
1731130874.8443868,192.168.0.98,578,59,DDOS
1731130875.7566447,192.168.0.4,1200,20,DDOS
1731130884.8598528,192.168.0.69,523,7,Normal
1731130885.768494,192.168.0.169,1484,44,Normal
1731130894.8646266,192.168.0.224,590,22,DDOS
1731130895.7735903,192.168.0.141,1170,6,DDOS
1731130904.8730664,192.168.0.8,625,68,Port_Scan
1731130905.7875676,192.168.0.31,1002,5,Normal
1731130914.8773327,192.168.0.51,630,45,Port_Scan
1731130915.7987604,192.168.0.8,1198,34,DDOS
1731130924.8821115,192.168.0.135,827,90,DDOS
1731130925.8039906,192.168.0.193,1076,16,Port_Scan
1731130934.8924613,192.168.0.204,881,79,DDOS
1731130935.8196793,192.168.0.253,983,56,Port_Scan
1731130944.9022653,192.168.0.49,1272,9,Normal
1731130945.8222983,192.168.0.144,816,25,DDOS
1731130954.9073927,192.168.0.189,530,22,DDOS
1731130955.8300347,192.168.0.246,807,36,Port_Scan
1731130964.9135232,192.168.0.143,750,83,Normal
1731130965.8339245,192.168.0.221,1445,62,DDOS
1731130974.9247808,192.168.0.23,1403,67,Normal
1731130975.8444889,192.168.0.225,1408,88,DDOS
1731130984.9292367,192.168.0.234,1210,54,Port_Scan
1731130985.8596437,192.168.0.46,948,16,Normal
1731130994.936971,192.168.0.225,1322,58,DDOS
1731130995.8741794,192.168.0.167,955,63,Port_Scan
1731131004.9470387,192.168.0.104,852,91,Normal
1731131005.8819637,192.168.0.238,1288,99,DDOS
1731131014.9570436,192.168.0.78,1412,85,Normal
1731131015.892269,192.168.0.45,819,46,Normal
1731131024.9651864,192.168.0.107,1230,40,DDOS
1731131025.9019685,192.168.0.58,601,15,DDOS
1731131034.9762173,192.168.0.2,887,56,DDOS
1731131035.907515,192.168.0.133,535,47,Normal
1731131044.9915445,192.168.0.233,861,10,DDOS
1731131045.916964,192.168.0.170,1200,70,Normal
1731131055.0019743,192.168.0.135,1152,87,Port_Scan
1731131055.9334052,192.168.0.94,958,17,Normal
1731131065.014338,192.168.0.127,1031,77,DDOS
1731131065.9497645,192.168.0.47,1016,5,Port_Scan
1731131075.017841,192.168.0.184,803,55,Normal
1731131075.95792,192.168.0.85,906,5,Normal
1731131085.0241454,192.168.0.83,1236,16,Port_Scan
1731131085.9602783,192.168.0.127,1329,52,Port_Scan
1731131095.0359662,192.168.0.184,503,93,Normal
1731131095.9640324,192.168.0.82,1188,85,Normal
1731131105.0408487,192.168.0.167,808,64,DDOS
1731131105.9689362,192.168.0.186,1003,35,Normal
1731131115.052068,192.168.0.19,527,10,Port_Scan
1731131115.9769428,192.168.0.30,1269,84,Normal
1731131125.0596774,192.168.0.254,1131,30,Port_Scan
1731131125.9862156,192.168.0.25,889,37,Normal
1731131135.0699403,192.168.0.43,705,82,Normal
1731131135.9920132,192.168.0.7,1103,78,Port_Scan
1731131145.0760455,192.168.0.74,967,62,Port_Scan
1731131146.002716,192.168.0.209,1469,23,Normal
1731131155.0871446,192.168.0.31,884,81,Port_Scan
1731131156.0105116,192.168.0.57,1367,28,DDOS
1731131165.088407,192.168.0.182,853,17,Port_Scan
